id,date,tweet,lat,long,region
UK08571161,20/04/2016,We have Anders Pereira ... That boy has the potential to be an amazing number 10... But Van Gaal won't play him .. #MUFC,55.9340467,-3.10383545,sco
UK08572871,20/04/2016,My Team for tonight:  De Gea Darmian Smalling Fosu Young Carrick Herrera Lingard Rooney Memphis Martial  #MUFC #CPFC,52.56585824,-2.00712179,wm
UK08577418,20/04/2016,"People of Merseyside,Let's get @user Twitter trending #LFCvEFC #LFC #EFC #THEDERBY #THEMERSEYSIDEDERBY #ANFIELD #YNWA #GRANDOLDTEAM",53.46986026,-2.981889275,nw
UK08582604,20/04/2016,@user look at the main stand giving it biftas!! Boss tha #LFC,53.47150706,-2.265161667,nw
UK08586296,20/04/2016,#MerseysideDerby #LFCEFC 3-1 or 4-1 tonight. Either way we're winning this. @user #lfctogether #LiverpoolFC #LFC #lfcfamily #Acca #Football,53.45667498,-2.72296511,nw
UK08586509,20/04/2016,Derby Day!! Let's keep it going reds #LFCEFC,53.79190069,-2.651226133,nw
UK08586510,20/04/2016,Derby Day!! Let's keep it going reds #LFCEFC,53.76223316,-2.767039391,nw
UK08586826,20/04/2016,Nice read this: How Everton and Tottenham taught Uruguay a footballing lesson in 1909 https:\/\/t.co\/QFUxzBbiin #efc #thfc,51.57323637,-0.077906389,lon
UK08586993,20/04/2016,Can't wait for tonight. Thinking we're gonna win by two or more goals. Big Sakho will look after Lukaku and Origi&amp;Studge will slay #LFC \ud83d\udd34\ud83d\udd34,51.01745658,-0.451830298,se
UK08587834,20/04/2016,The piece on Everton &amp; Spurs going to Uruguay in 1909 was written by @user - well worth a follow https:\/\/t.co\/QFUxzBbiin #efc #thfc,51.56516387,-0.128866166,lon
UK08588450,20/04/2016,"What ever the result tonight, just so every1 is aware I fuckin hate @user and everything they stand for, mongrel cunts, up the Reds! #lfc",53.43397102,-2.897617488,nw
UK08593196,20/04/2016,Been such a lovely day in Bangor! Now looking forward to the #MerseysideDerby tonight! #LFC,51.50794219,-0.07678197,lon
UK08598134,20/04/2016,On coach 9 going to Wembley Saturday anyone else going on coach 9 from Old Trafford gives a shout #MUFC,53.52366678,-2.405053261,nw
UK08606268,20/04/2016,"@user @user @user  Looking 4ward to it, don't think it'll be a draw this time! \ud83d\udcaa\ud83d\udd34 #LFC #3points #COYR",53.61186301,-3.020685922,nw
UK08607107,20/04/2016,Going to my first Merseyside derby tonight. Hope Anfield is bouncing. #LFC #YNWA #Klopp #LFCEFC,53.47173042,-2.894197571,nw
UK08607208,20/04/2016,It's Derby day so come on Liverpool you can beat Everton this evening #LFC,53.4170604,-2.897381493,nw
UK08613220,20/04/2016,Looking forward to the Derby about as much as I'm looking forward to dying #EFC #MartinezOut,53.03859393,-2.982419489,wal
UK08614249,20/04/2016,Waiting for tickets #MCFC https:\/\/t.co\/cmZ2VBSKdM,53.26864192,-3.798879875,wal
UK08617191,20/04/2016,These came today. @user for the #MUFCvEFC in the  @user @user are going all the way.! https:\/\/t.co\/w9IN3Jzw5x,53.50093489,-2.372129843,nw
UK08617475,20/04/2016,"Apparently Liverpool might be being bought out by a Sheikh, I wonder if they'd get so much shit from the media like us if they do. #MCFC",53.59371634,-2.458403056,nw
UK08617478,20/04/2016,"Apparently Liverpool might be being bought out by a Sheikh, I wonder if they'd get so much shit from the media like us if they do. #MCFC",53.57738655,-2.510938236,nw
UK08627106,20/04/2016,Laying Flowers at the Hillsboro Memorial at Anfield b4 tonight's Merseyside Derby #efc #lfc #JTF96 #rip https:\/\/t.co\/UvxLDp9WCv,53.44986557,-2.857486094,nw
UK08629953,20/04/2016,#DerbyDay and I'm missing it for training tonight! \ud83d\ude21\ud83d\udc4e\ud83c\udffc\ud83c\udff8\u26bd\ufe0f #nothappy #athleteprobs #MerseysideDerby #LFCEFC #LFC #YNWA,53.4098475,-2.925847246,nw
UK08631232,20/04/2016,Buzzing David De Gea the man himself liked my tattoo of him on Twitter get in made my day cheers @user #MUFC https:\/\/t.co\/DwkEvXbwvC,53.51985662,-2.409675999,nw
UK08632170,20/04/2016,Amazing to think that this will be my Uni in September! \u26bd\ufe0f #UCFB #EtihadStadium #MCFC @ Etihad\u2026 https:\/\/t.co\/hxBg7eZ1wb,53.48337365,-2.20036593,nw
UK08633956,20/04/2016,If only we had @user playing tonight in the Derby it's his passion and drive is what we are missing and he loved the derbies \ud83d\udc99 #EFC,53.42216934,-2.962631689,nw
UK08640438,20/04/2016,Any pubs in Manchester or Salford showing the United match tonight? #mufc,53.46540942,-2.399640308,nw
UK08640832,20/04/2016,Just play the kids tonight and stick it to the @user  Ridiculous scheduling and a joke of a choice for ref on Saturday.  #EFC,53.44242108,-2.861133819,nw
UK08642395,20/04/2016,Seeing lots of our fans overconfident for tonight but make no mistake Everton have a good underachieving side that can hurt us!! #LFC,53.39090768,-2.928656261,nw
UK08644636,20/04/2016,"Come On You Mighty Reds...Was going to put this on a T-Shirt, but who would wear it? #LIVvEFC #LFC #MerseysideDerby https:\/\/t.co\/QbP71al7D4",53.44425088,-2.932345428,nw
UK08651987,20/04/2016,Nice evening for it #LFCEFC #MerseysideDerby https:\/\/t.co\/9YOoBSLJLf,53.431275,-2.961599,nw
UK08652033,20/04/2016,Huge night. Predicting 2-0 comfy win. #LFC #Liverpool #YNWA,53.53061355,-0.072100873,yo
UK08652845,20/04/2016,At Old Trafford. Going for a close game. 1-0 win for Man Utd #mufc https:\/\/t.co\/a7mmgBSpZr,53.46791835,-2.298456136,nw
UK08652930,20/04/2016,Weather is amazing for tonight's game vs crystal palace! #comeonunited #mufc #mufcfanpics\u2026 https:\/\/t.co\/9Ylplw2UDu,53.46330091,-2.29078857,nw
UK08653639,20/04/2016,#mufc Rashford to be rested. Ashley Young is playing up front,53.47425221,-2.337623528,nw
UK08653886,20/04/2016,Tbf on Roberto cracking team that. Up to players now to produce and play for jerseys !  #COYB #EFC,55.94626158,-2.941497369,sco
UK08654276,20/04/2016,Thats 4 1 4 1 formation by the looks of it. shniedi only holding midfielder.. #mufc,52.60486488,-1.094328812,em
UK08654307,20/04/2016,"Saturday is another game, 3pts tonight and players will be buzzing for Sat. #EFC",55.93851718,-2.938588857,sco
UK08655106,20/04/2016,Why Joe Allen isn't starting is baffling too. Brilliant of late. #LFC #YNWA,54.108618,-3.203320487,nw
UK08655892,20/04/2016,Sat in Old Trafford waiting for kick off cmon @user #mufc \ud83d\udd34\u26bd\ufe0f https:\/\/t.co\/4cU01qh7fH,53.47526173,-2.279573603,nw
UK08656040,20/04/2016,"Looks like quite an attacking team LVG has picked, and he hasnt rested players for Saturday #mufc",52.97086591,-3.066698129,wal
UK08656401,20/04/2016,Got a good feeling about Origi running the show tonight! #YNWA #LFC,52.69680309,-1.4017653,em
UK08656510,20/04/2016,@user soaking up the last rays of sunshine #LFCvEFC https:\/\/t.co\/rE3QhF4TZU,53.431275,-2.961599,nw
UK08656829,20/04/2016,#lfcvefc is now trending in #Liverpool https:\/\/t.co\/49a6lxRqxb,53.42947329,-2.927885972,nw
UK08657641,20/04/2016,I see @user are resting Kone for Saturday's semi final God forbid #EFC,53.39101903,-2.773310895,nw
UK08658383,20/04/2016,If liverpool don't cheer me up nothing will #LFCEFC,53.44138582,-3.042606727,nw
UK08658595,20/04/2016,If only Barkley and Lukaku showed such passion instead of looking totally disinterested #EFC https:\/\/t.co\/vlsKfEdxza,53.38337977,-2.724211077,nw
UK08659219,20/04/2016,As I wait in Wigan Train Station I'm going for a 4 - 1 win to the Red Men!! #LFC \ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f,53.55074733,-2.703771209,nw
UK08659297,20/04/2016,Van Gaal seems dead set on burning Blind and Rashford into the ground. #MUFC,54.53144183,-1.06559914,ne
UK08660165,20/04/2016,He's got the team spot on tonight... I absolutely love it @user \u26bd\ufe0f\u26bd\ufe0f\u2764\ufe0f He understands you don't need two holding midfielders... #MUFC \ud83d\udc4a\ud83c\udffb\u26bd\ufe0f,52.75646218,1.18185748,eoe
UK08661571,20/04/2016,Because I'm feeling whimsical tonight I've stuck a fiver on Lucas to score. #LFCEFC #ynwa,53.43219042,-2.84523601,nw
UK08661722,20/04/2016,A pleasant evening for #mufc vs #cpfc https:\/\/t.co\/UDOyPgIZ5Y,53.46179,-2.28834,nw
UK08662017,20/04/2016,#lfcefc is now trending in #Liverpool https:\/\/t.co\/49a6lxRqxb,53.34741063,-2.87073994,nw
UK08662594,20/04/2016,"Calling 1-0 United Rashford, come on lads #mufc \ud83d\udd34\ud83d\udd34\ud83d\udd34",52.3856182,-1.595691994,wm
UK08662626,20/04/2016,Looking for a good game and 3 points tonight #LFC,51.52961365,-0.537694671,se
UK08663743,20/04/2016,Waiting on kickoff \u26bd\ufe0f #LFCEFC #CmonYouReds \ud83d\udd34,52.46791984,-0.73616124,em
UK08665448,20/04/2016,Hoping to wake up the morn to a nice wee win for this lot #EFC @\u2026 https:\/\/t.co\/AgcLXD6ixw,57.1,-2.61667,sco
UK08666138,20/04/2016,Rooney playing CDM...hmm. #mufc,51.5668872,-0.138412944,lon
UK08666158,20/04/2016,"Hopefully some good news from the Derby after the day i've had with family, twitter and bleeding Amazon... C'mon my brave lads! #lfc",51.58609266,0.108325669,lon
UK08668705,20/04/2016,"Feel for Studge should of started with Origi IMO, anyway let's smash the blue noses. Cmon you fucking REDS! #LFC \u26bd\ufe0f",51.51310975,-0.411787049,lon
UK08668756,20/04/2016,Ok. Let's get this over with. Really feeling weird about this game. Not feeling it. But.... COYB!!!!!  #EFC \ud83d\udc99 #LFCvEFC #MerseysideDerby,53.39223283,-2.591223604,nw
UK08668929,20/04/2016,"Everton have won none of the last eleven Merseyside Derbies, their worst run without victory since fifteen without a win ending in 1978 #EFC",51.62308,0.41074,eoe
UK08669368,20/04/2016,Suppose mid table rubbish will have to fulfil my football craving this evening #LFCEFC,51.80341512,-0.046052975,eoe
UK08670466,20/04/2016,"David Moyes , what a bitter twisted sad jealous prick , having a go at Jurgen #LFC #YNWA #JFT96 #LFCEFC",54.51088101,-3.524377289,nw
UK08670688,20/04/2016,"Looking forward to #LFCvEFC tonight. Hoping for an #Everton win but worried about Firminio, Coutinho. Hopefully get a win! #2-1",53.0926863,-2.298266636,nw
UK08671261,20/04/2016,Nothing beats a midweek game! #LFC,55.75219117,-4.023187891,sco
UK08671378,20/04/2016,I don't know if can bear to watch this I might record it and watch cash in the attic or something #efcvlfc,53.36501842,-2.916667916,nw
UK08671959,20/04/2016,Hahahahahaha worst derby in the world you scouse fucking trampy dole wallers. #lfc #efc #BinDippingCunts,55.00591019,-1.597583999,ne
UK08672910,20/04/2016,#TheKop  filling up #LFC @ Anfield Stadium Liverpool UK https:\/\/t.co\/DDX8s0SO0J,53.43045783,-2.96103428,nw
UK08672919,20/04/2016,"@user I think a lot of people feel the same, including #Efc fans",50.93974652,-1.320906835,se
UK08673044,20/04/2016,I have a very bad feeling about this... \ud83d\ude26 #COYB #LFCEFC,53.29479002,-2.871215812,nw
UK08673517,20/04/2016,Feeling nauseous not the wife's birthday cake match starting COYB #EFC,53.42725839,-2.858105897,nw
UK08673594,20/04/2016,"I tweet wanting a Liverpool, Watford and Palace win and Watford are already losing this is going to be a long night #LFC",51.78542453,-0.006497449,eoe
UK08673626,20/04/2016,Bin dipping derby so shit that Facebook is telling me to talk about the mancs v palace. #lfc #efc #mufc #cpfc https:\/\/t.co\/hzKFimM0aL,54.97850419,-1.607316413,ne
UK08674598,20/04/2016,Im forgetting who is our manager for 90 minutes.. #COYB !!! @user #LFCEFC,52.07944544,-0.596794619,eoe
UK08674809,20/04/2016,@user Let's do this @user and take the bragging rights!!! #YNWA #MerseysideDerby #LFCFAMILY is united against the bitter rival.,53.6763059,-1.6740122,yo
UK08675124,20/04/2016,Watching this shower.....For my sins \u26bd#MUFC https:\/\/t.co\/bTltQ1UiEH,53.38605428,-2.110259497,nw
UK08675502,20/04/2016,Moyes comparing himself to Klopp #LFC https:\/\/t.co\/CTSUJXEDog,51.53932367,-0.109298243,lon
UK08675519,20/04/2016,Players coming out &amp; the stadiums not full!  #MUFC #ManUtd #ManchesterUnited #OldTrafford\u2026 https:\/\/t.co\/8E1pLnsrnI,53.46333889,-2.29044002,nw
UK08675521,20/04/2016,Martin Tyler hates Liverpool so much...so funny listening to how disappointed he is whenever we score \ud83d\ude02 #LFC,51.55590081,0.02466318,lon
UK08676067,20/04/2016,Lennon's form has been frightening at Everton. Should be in with a very late shout for the #EURO2016 squad for me! #efc #LIVEVE,52.6849762,-1.821546901,wm
UK08676119,20/04/2016,Lucas fucking wake up! #LFC,53.4962615,-2.780586973,nw
UK08676650,20/04/2016,I see we haven't switched on and playing shite #LFC,51.79549562,0.007275612,eoe
UK08676993,20/04/2016,Watching my first Liverpool Vs Everton derby game #lfc @ Leicester Royal Infirmary https:\/\/t.co\/yb4fPc1aJp,52.6274,-1.1365,em
UK08677193,20/04/2016,Fucking fuck bollocks fuck #cpfc #mancry #MUFCvCPFC,52.23165419,0.39005977,eoe
UK08677365,20/04/2016,I don't get fellow Man United fans ... We've just took a 1-0 lead in 5 minutes and everyone's complaining?? No pleasing you! #mufc,53.6982312,-1.365975187,yo
UK08677424,20/04/2016,Everton 'fans' now at it shocking #JFT96 #EFC,52.76419758,-1.303099591,em
UK08677952,20/04/2016,@user You flappin lad \ud83d\ude09 #Blueshite lol. #YNWA #LFC #,53.4048236,-2.804301083,nw
UK08678629,20/04/2016,Hardcore #EFC fans acting like cunts #LFCEFC,52.50954989,-1.525644959,wm
UK08678661,20/04/2016,Watching a Danish stream of the game Jan Molby is co-commentating. He speaks his mother tongue with a scouse accent. Brilliant. #lfc,53.52928507,-2.756737062,nw
UK08679731,20/04/2016,Oviedo is having a stinker already #LFCEFC,52.49003592,-0.67973461,em
UK08679752,20/04/2016,Terry McDermott is a happy looking fker! cheer up man! #LFCEFC,51.51976198,-3.580985327,wal
UK08680563,20/04/2016,Not liking the idea of both Coutino and Lallana on the wings. Both play far better in the middle. Especially Lallana. #LFC,50.59177376,-2.496920881,sw
UK08680845,20/04/2016,Watching the #lfc and working at the same time.,52.12058812,-2.322141127,wm
UK08680846,20/04/2016,Watching the #lfc and working at the same time.,52.14189564,-2.297213486,wm
UK08680847,20/04/2016,Watching the #lfc and working at the same time.,52.11374321,-2.315760925,wm
UK08681084,20/04/2016,Everyone has a pen and a colouring book apart from Ryan. Poor Giggsy #mufc,53.463059,-2.29134,nw
UK08681723,20/04/2016,@user hope you're blasting out Cigarettes &amp; alcohol cheesy? #oasis #MCFC,53.40427776,-2.131731312,nw
UK08683081,20/04/2016,If I was Rom there would be major fume going on #MerseysideDerby #EFC,52.07561229,-0.588497732,eoe
UK08683112,20/04/2016,Utd sounding like we're all over Palace! Some more goals please! #mufc,50.85696191,-0.424903099,se
UK08683166,20/04/2016,Every time Mirallas does something he looks to Martinez for his reaction. Desperate to succeed. #efc,51.4618562,-0.0452696,lon
UK08683616,20/04/2016,"I am at Old Trafford and #MUFC fans are mocking Paul Nixon by chanting \""The wheels on the bus go crunch crunch crunch\"". This is disgusting.",53.44592202,-2.394014424,nw
UK08684099,20/04/2016,"Awesome recovery from Sahko then, thought he was going to concede a pen \ud83d\ude30 #LFC",51.66278539,-3.13043869,wal
UK08684310,20/04/2016,"#LFC playing a very high line tonight, but both Sakho and Lovren playing solid as ever to plug any gaps. #MerseysideDerby",50.62766198,-2.48763329,sw
UK08684346,20/04/2016,I forgot how much the Derby stresses me out and then I end up distracting myself and getting even more stressed. #LFC,53.3790858,-2.85316403,nw
UK08684504,20/04/2016,Lallana's new boots aren't working very well so far #LFC,53.40837826,-2.92527983,nw
UK08685523,20/04/2016,I see the Disabled Section are trying their best to stay seated at Anfield tonight. #LIVEVE #lfc #efc #epl https:\/\/t.co\/wc9NyK3xCx,55.02841947,-1.50094011,ne
UK08685882,20/04/2016,Would def go for John Stones in summer window. And I'm having a tenner on @user to get relegated. #LFC #YNWA #bluenwhiteshite,50.75836774,-1.884914707,sw
UK08686946,20/04/2016,Hanging on here #EFC,53.37196327,-2.734158606,nw
UK08687337,20/04/2016,We're missing Sturridge here! So evident..... #LFC,51.47409362,-0.100324669,lon
UK08687793,20/04/2016,So it is going to be one of those games with missed chances and an Everton lucky goal I see how it is #LFC,51.79571804,0.002686161,eoe
UK08687809,20/04/2016,Everton fans singing it's never your fault. So the love fest doesn't exist. Surprising #LFCEFC,53.48416632,-1.368221504,yo
UK08688290,20/04/2016,"Bloody hell all these chances. Gotta start putting them away, lads \ud83d\ude2c#LFC",53.4519249,-2.973392866,nw
UK08688608,20/04/2016,Sakho having a stormer \ud83d\udc4c\ud83c\udffc #LFCEFC,50.97925628,-1.433993534,se
UK08688744,20/04/2016,That pathetic draw last night is looking very costly the way tonight's games are going! #MCFC,53.56163421,-2.21303986,nw
UK08688880,20/04/2016,have a great feeling about this #LFCEFC,53.37460816,-3.027514217,nw
UK08689099,20/04/2016,Not watching the game are there any pics of the empty seats? #MUFC,53.65825121,-2.652349779,nw
UK08689994,20/04/2016,Frustrating game already. Going to be one of those games where we have a million chances with nothing to show for it. #LFCvEFC,51.36308297,-2.128282448,sw
UK08690563,20/04/2016,Derby Day and still 0-0 but we're looking sharp! Come on the Reds! #LFC #YNWA,54.98760073,-1.451232695,ne
UK08690607,20/04/2016,Stop giving the fucking ball away #EFC,52.68787202,-2.770012251,wm
UK08690663,20/04/2016,"Could this be a game for Stewart? Feel like like we are missing something in the middle, no can or hendo has been telling #lfc, Derby",50.73833385,-0.779306952,se
UK08690888,20/04/2016,Clumsy feet #Sakho dazzling #TheToffees #LFC,53.89971385,-0.171960283,yo
UK08691471,20/04/2016,Oh dear  Even the BBC is giving it them now  #mufc  #comedyclub https:\/\/t.co\/rnmVYHsN9q,53.60214528,-2.257412642,nw
UK08692095,20/04/2016,Can't believe my eyes. United are playing good attacking football. #mufc #mufcvscpfc,54.73276544,-6.201711575,ni
UK08693035,20/04/2016,Nothing more than we deserved #LFC,53.03101266,-2.145256963,wm
UK08693170,20/04/2016,Origi is doing the business #LFC,53.1500764,-1.166833629,em
UK08693444,20/04/2016,Yessssss Big Div. This boy is going to be some player!!! #LFC,53.59654197,-2.182676559,nw
UK08693632,20/04/2016,That was a long time coming but what a quality goal #LFC,50.86501833,-0.119397966,se
UK08693725,20/04/2016,"Origi has been quiet so far but the Kop are chanting his name now,. His first derby, first goal and #LFC leadt at Anfield",51.50885767,-0.106959113,lon
UK08693989,20/04/2016,"Origi has been quiet so far but the Kop are chanting his name now,. His first derby, first goal and #LFC lead at Anfield",51.50967133,-0.102583706,lon
UK08694149,20/04/2016,"T'was inevitable. Not fucking good enough as a defensive unit this half, again, #EFC.",54.12605013,-3.219655259,nw
UK08694167,20/04/2016,Fucking come on origi!\u26bd\ufe0f\u2764\ufe0f\ud83d\udd34 #LFC,52.75493882,-0.868745053,em
UK08694228,20/04/2016,Divock Origi strikes again. That goal has been coming since the first minute for #LFC,53.75330537,-2.704260273,nw
UK08694533,20/04/2016,Where did John Stones get them diving boots from? Nice them #lfc #efc #jump,53.51952107,-2.122462881,nw
UK08694634,20/04/2016,Has Drogba possessed Origi? What a player Origi is turning out to be! #LFC,51.5113724,-0.162273304,lon
UK08694771,20/04/2016,What a headache for #Klopp to have right now. Both Origi and Sturridge are in form and scoring goals #LFC,53.79395022,-2.774210199,nw
UK08694842,20/04/2016,"In such a rich vein of form at the moment, Origi is going to be one to watch next year!! #LFC",52.60203009,-0.298751152,eoe
UK08695081,20/04/2016,There's been reports of people shouting at #OldTrafford and hearing their voices echoing back in the empty silence. #ManUtd #MUFC #mufcvcpfc,53.91130176,-1.193508375,yo
UK08695356,20/04/2016,Fuck off #martinezout you fucking fraud get out of our club #efcvlfc,53.41917837,-2.826652224,nw
UK08695506,20/04/2016,Fucking Sakho you legend #LFC,52.99206899,-2.182169784,wm
UK08695538,20/04/2016,SAKHO GET THE FUCKING FUCK IN THERE 2-0 #LFC,51.77963208,-0.0202626,eoe
UK08695962,20/04/2016,Fucking love Sahko #LFC,50.70027375,-3.474723221,sw
UK08696142,20/04/2016,"Another cross another header, this is going to be a cricket score. #EFC",53.38987012,-2.725184446,nw
UK08696160,20/04/2016,"Get in there, Sakho! There's no stopping that header lol 2-0 #LFC",53.3977123,-2.894849199,nw
UK08696237,20/04/2016,Milner had been amazing #LFC,51.54505717,0.032971701,lon
UK08696241,20/04/2016,Milner had been amazing #LFC,51.5559141,-0.013381094,lon
UK08696256,20/04/2016,This is the start of something very special for Liverpool! #LFC,52.68839015,-1.392667915,em
UK08696406,20/04/2016,Brilliant end to the half...Everton doing nothing but hope for counters......Milner loves an assist #lfc,51.51707766,-3.112421898,wal
UK08696693,20/04/2016,Liverpool are tearing Evertons best 11 to shreds in this first half!!! Hope they keep it up #LFC,53.39418202,-3.016079248,nw
UK08696734,20/04/2016,Where did Milner start learning to cross? - and Sakho has more goals than Rooney...#LFC #MerseysideDerby,55.96250518,-3.297533211,sco
UK08696857,20/04/2016,Fucking get in there Sakho #LFCvEFC,51.77525224,-3.261390199,wal
UK08697078,20/04/2016,It's cracking being Red right now #LFC #Sakho,53.5436894,-2.204570436,nw
UK08697160,20/04/2016,@user Scoring goals for fun #LFC #LivEve \u26bd\ufe0f\ud83d\udcaa\ud83c\udfff\ud83d\udc4a\ud83c\udfff,53.20649212,-2.501205242,nw
UK08697295,20/04/2016,"James Milner you are average to say the least but when it comes to crossing a ball, you are world class #LFC",54.92525417,-2.896148617,nw
UK08697356,20/04/2016,Was going to say not the worst half but that marking was fucking disgraceful. We need to play like they want this second half. #EFC #COYB,51.61260114,-0.055207996,lon
UK08697387,20/04/2016,Same as Bournemouth on the weekend! 2 late goals before half time! Looking very good #LFC #LIVEVE #MerseysideDerby,53.22709072,-4.139301205,wal
UK08697638,20/04/2016,#LFC currently ruining the bitter husband's birthday. I shouldn't laugh but \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02 #crapwife,53.01322699,-2.187157667,wm
UK08697774,20/04/2016,Been saying Martinez is an over-hyped media friendly manager for years. Finally people waking up #efc #lfc #liverpool,51.55897608,-0.092585138,lon
UK08697838,20/04/2016,Good half from #LFC with some great positive play. I have a feeling that #Sakho enjoyed that #LFCEFC,52.14421294,-2.298162898,wm
UK08697848,20/04/2016,FUCK OFF OUT OF MY CLUB YOU CLUELESS CLOWN!!! You're killing me!! \ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\udc99\ud83d\udc99 #efc #MartinezOut #COYB #LIVvEFC,50.6947702,-1.985128658,sw
UK08697863,20/04/2016,Sakho springing to celebrate with Kolo \ud83d\ude0e #lfc,53.46874067,-2.770469296,nw
UK08698043,20/04/2016,#lfc let's not have anymore negative tweeting about James Milner the man quietly produces every game we need him,50.21508005,-5.490611139,sw
UK08698318,20/04/2016,What a fucking headed by the man Sakho sick goal!!  #LFCEFC,51.38994375,-0.238853831,lon
UK08698491,20/04/2016,Defenders not defending #EFC,53.44095986,-2.995061062,nw
UK08698509,20/04/2016,Oviedo gamble not paying off &amp; Barkley looks like he's got lead in his boots. Should be bossing it. No passion or leadership. #efc  #LFCEFC,53.06133806,-2.978792417,wal
UK08698703,20/04/2016,Dem feels when your team is absolutely smashing it #LFC https:\/\/t.co\/NpGW5szEvN,51.52952558,0.01752344,lon
UK08698859,20/04/2016,"I've slated Milner quite a lot this season for being a cart horse, but he's been class of late, and his assist tally is even better. #LFC",54.0995501,-3.184903779,nw
UK08699008,20/04/2016,So many empty seats at #mufc tonight. Is there some sort of protest going on here?,53.56244617,-2.161982286,nw
UK08699208,20/04/2016,"Fantastic start for REDS, leading 2-0 in first half. Thanks to Origi and Sakho #LFCEFC #YNWA",55.00081536,-1.673644749,ne
UK08699366,20/04/2016,@user Now looking increasingly likely that we're going to need #SCFC  to get something at #LCFC on Sunday. #EFC are gash #THFC #COYS,52.48119665,-0.944581604,em
UK08699763,20/04/2016,@user So........ I'm waiting for the excuses to start. \ud83d\ude02#YNWA #LFC #WeAreLiverpool,53.40786593,-2.788531949,nw
UK08699955,20/04/2016,#Sakho immense again tonight.  Really turning into a proper Centre Back.  Could be a Kop Cult Hero. #LFC #YNWA #MerseysideDerby,51.51099914,-0.183902829,lon
UK08700458,20/04/2016,Watching #Liverpool vs #Everton great game lots of pressure for #LFC and 2 good goals,51.50588276,-3.561706749,wal
UK08700550,20/04/2016,"Boring Milner does what he's done all season, provide assists for #LFC goals",53.30913247,-2.945162617,nw
UK08700596,20/04/2016,"The way he's talking, I feel like Moyeseh is waiting for the Everton job #passion #efc",51.71813983,-1.211558524,se
UK08700675,20/04/2016,David Moyes doing what Lennon did on Sunday trying to get his hat in the ring when Martinez gets the sack. #LFCEFC,55.00282258,-6.414158343,ni
UK08700939,20/04/2016,"Im going to stick my neck out here, but I think we may have a bit of a gem in Origi #lfc",51.29747625,0.478806634,se
UK08700983,20/04/2016,This fellow #efc fans is what you get with a 2nd rate manager &amp; a 3rd rate coaching staff. Them &amp; and half this squad need bombing out.,52.05894577,-2.753197187,wm
UK08701238,20/04/2016,"Moyes talking about Everton players by 1st names as if he still knows them , sad twat #LFC #LFCEFC",54.52579407,-3.518579632,nw
UK08701273,20/04/2016,Players just don't look bothered. Two bad goals defensively. Another poor performance in a disappointing season. #EFC,50.8724294,0.0118277,se
UK08701387,20/04/2016,Ballin \ud83d\ude01\ud83d\ude0e\u270c#LFC #MerseysideDerby #LIVvEFC https:\/\/t.co\/g8VsKU7vqc,51.45894497,-0.326502658,lon
UK08701780,20/04/2016,"He still puts the fear of God in me, every time the ball is at his feet, but loving this purple patch of Sakho's #LFC #LFCEFC \ud83d\udd34",51.5092221,0.089051466,lon
UK08701894,20/04/2016,"Worrying thing is at half time, I don't think we can get much better. Decent individual performances except Oviedo. #EFC",53.41548285,-3.065376131,nw
UK08702045,20/04/2016,Milner has just gone crazy in 2016. Amazing signing #LFC,52.19802542,-0.896962548,em
UK08702086,20/04/2016,Martinez looks like a dead man walking. I actually feel sorry for him. Moyes is trying not to sound TOO outraged and disgusted #EFC,53.67320578,-2.979112557,nw
UK08702537,20/04/2016,"SACK HIM FFS, now would be great, after the game would do, tomorrow at very latest!! We need a boost before sat! FUMING #EFC #LIVvEFC #COYB",50.6952908,-1.905248356,sw
UK08702672,20/04/2016,"He still puts the fear of God in me, every time the ball is at his feet, but loving Sakho's form #LFC #LFCEFC \ud83d\udd34",51.52065984,0.024329623,lon
UK08702947,20/04/2016,@user are you intentionally trying to wind me up this year you fucking bunch of melons?! #EFC,53.36308749,-2.054028409,nw
UK08702958,20/04/2016,Love the way after 20mins everyone was slating #Milner then after 3 assist they r comparing him to messi  #LFC #confidenceiseverything,51.8308446,-3.024700337,wal
UK08703441,20/04/2016,Did everyone see the @user piece with #LFC players reciting film quotes? @user was a particular star there too,51.61741465,-0.247819864,lon
UK08703561,20/04/2016,Jamie Vardy should watch out with Sakho scoring like this #LFC,53.19077003,-0.530805667,em
UK08704103,20/04/2016,The empty seats at Old Trafford will have been witnessed by Ed Woodward. If this keeps happening he has to take note. The clown. #mufc,53.54558405,-2.09817352,nw
UK08704479,20/04/2016,Liverpool 2-0 up against Everton and I'm picking up from guides...  That's family commitment for you.... #LFC,53.35839255,-3.163264194,nw
UK08706549,20/04/2016,So dull here the guy behinds talking about his tea!! \ud83d\ude02 #Mufc,53.45854945,-2.380304831,nw
UK08706920,20/04/2016,Shows the power of great coaching + management @user and @user phenomenal improvement this year #Stones #EFC in reverse #THFC #COYS,52.47325546,-0.916611845,em
UK08706941,20/04/2016,Knew there was going to be a red card in this game.. Luckily in our favour!!! Ha. Come on @user take advantage \ud83d\udc4a\ud83c\udffc #LFCvEFC,51.37550659,-2.135975001,sw
